,CH4pct,CO2pct,PkPk1,PkPk2,PkPkRef,Temperature,mnAct1,mnAct2,mnRef,mxAct1,mxAct2,mxRef,time
23,0.0,0.021874681242664108,1.9612934543244187,1.9552820271589788,1.9591637801127173,22.0,0.5456549579685877,0.5462790186737798,0.5409849334937255,2.5073733934609166,2.501471936878197,2.5015571715303864,2019-11-06 15:14:43.449421
24,0.0,0.024670703807048812,1.9611691786252472,1.9545628970340367,1.9589396666216454,22.0,0.546601479840455,0.5468446668201288,0.542176430484823,2.508167923470488,2.5013431908301342,2.5006750226825503,2019-11-06 15:14:43.698001
25,0.0,0.019675137875982046,1.9604273987325904,1.955225402739692,1.9587164472003518,22.0,0.5476588663648208,0.546508496583521,0.5423790863012178,2.5080046067243345,2.5021246078162918,2.5015160443205886,2019-11-06 15:14:43.947260
26,0.0,0.023918383404129214,1.961424882581816,1.9550084418068459,1.9592525910440197,22.0,0.5464202816987374,0.5465937312357105,0.5420935800187087,2.507685721836772,2.501079738268821,2.501176297804868,2019-11-06 15:14:44.197220
27,0.0,0.016730167698959072,1.9617372109576714,1.9553145116942539,1.9582828233579186,22.0,0.5465818103053344,0.5460203344846171,0.5429810932852142,2.5089523206892395,2.501589954088921,2.5013515354813975,2019-11-06 15:14:44.447748
28,0.0,0.02773518867617425,1.9610696388566062,1.9544284885440455,1.9593491505800666,22.0,0.5475134310142316,0.5474556145019072,0.5422360351367038,2.508213819052436,2.5021782520029845,2.501818835952143,2019-11-06 15:14:44.697996
29,0.0,0.019589990676004133,1.9612269951375716,1.955180401227522,1.9586562465019521,22.0,0.5465716775145146,0.5466080363521619,0.5426586321185388,2.5073835262517363,2.5013986231563834,2.5008109212888385,2019-11-06 15:14:44.947921
30,0.0,0.016133328946184185,1.9607647610622359,1.955219442274504,1.958081657657821,22.0,0.5467874463543232,0.546265905650366,0.5426079681644401,2.5077208885813818,2.5015720726933566,2.5005683303556836,2019-11-06 15:14:45.197474
31,0.0,0.01990039157487841,1.9610520554843014,1.9550257271558913,1.9585564087100518,22.0,0.5466271098407638,0.5463976319310226,0.5417371442004614,2.5076374420687486,2.5012746454804713,2.5000187754653425,2019-11-06 15:14:45.448276
32,0.0,0.02231462737934971,1.9607817483880219,1.9545196836614231,1.9584780285928285,22.0,0.546595519375267,0.5465430672816118,0.5416662146647232,2.507117093457829,2.5008508564055987,2.5002697110497607,2019-11-06 15:14:45.697380
33,0.0,0.01164641671029762,1.9598271798881506,1.9549890702949846,1.9570546695059146,22.0,0.5476463493879258,0.5465371068164238,0.5424482276973995,2.5078299650943237,2.502201497817218,2.4987360833568673,2019-11-06 15:14:45.949697
34,0.0,0.01600197210732216,1.9630529836479405,1.9552692121588244,1.958108181727908,22.0,0.5442768984171031,0.5463493521629992,0.540193979763267,2.5068297990357635,2.501035630826429,2.4978682396254825,2019-11-06 15:14:46.197133
35,0.0,0.019205788673372026,1.9607856226903941,1.954308683193765,1.9577147910254946,22.0,0.5462337191383504,0.5463851149541277,0.5402595448803359,2.5072088846217255,2.5003519654693562,2.4980804321861783,2019-11-06 15:14:46.447522
36,0.0,0.02192895454428814,1.961387331651131,1.9537332002798558,1.9576215097453011,22.0,0.5462563689060651,0.5466944630973891,0.5408520151200312,2.5080785164926667,2.5005033612851335,2.4988666175444862,2019-11-06 15:14:46.698040
37,0.0,0.021241482347238327,1.9613611056043034,1.9542511647047,1.9580184767268274,22.0,0.5464751179784677,0.5465025361183329,0.5414921690812312,2.5075939306728756,2.5010040403609324,2.5001546740716307,2019-11-06 15:14:46.947038
38,0.0,0.024328301490743085,1.9609280778083893,1.954159671564063,1.958474750336975,22.0,0.5461127216950323,0.5464661772806856,0.5406916786064718,2.5064876683339676,2.500247657328565,2.498178183815263,2019-11-06 15:14:47.196798
39,0.0,0.020012079738757814,1.9606375051304703,1.9539525453987772,1.9575011083485019,22.0,0.545647805410362,0.5465067084439645,0.5408317495383917,2.506082952747697,2.5006708503569186,2.4984875319585242,2019-11-06 15:14:47.449522
40,0.0,0.017236931067460066,1.9599967551227515,1.9540020172598382,1.9570582457850274,22.0,0.5462152416962673,0.5466259177477262,0.541393225359109,2.506341040890341,2.5005850196582102,2.4984154103297485,2019-11-06 15:14:47.696675
41,0.0,0.02098052188235926,1.9600670886119709,1.9543173258682878,1.9580384442852075,22.0,0.5460006649494964,0.5462980921623817,0.5412716318692722,2.5057944662325937,2.5006458164031287,2.5002047419792106,2019-11-06 15:14:47.946611
42,0.0,0.02983729208413365,1.9627454236442354,1.953679556093163,1.9589715551104017,22.0,0.5435878686413609,0.5467367824002245,0.5412614990784524,2.506872118338599,2.5001868605836464,2.5002613663984974,2019-11-06 15:14:48.197564
43,0.0,0.023387930095420676,1.961669857701046,1.9537603203964615,1.957907612074329,22.0,0.5452442819171288,0.5465794261192591,0.5423045804863668,2.506956160897751,2.500492632447795,2.500163018722894,2019-11-06 15:14:48.447174
44,0.0,0.025213405774656802,1.962905164111276,1.9534733239976554,1.9579439709119764,22.0,0.5440724544611519,0.5467993672846994,0.5410558630294636,2.506999076247105,2.5000527501169145,2.4978366491599857,2019-11-06 15:14:48.697016
45,0.0,0.029244646261222303,1.9620668246825723,1.953464979346392,1.9586511801065423,22.0,0.544022386553572,0.54681903681982,0.5404151130217448,2.5051793462251837,2.5005152822155097,2.5002959370965883,2019-11-06 15:14:48.947983
46,0.0,0.04526612290337729,1.9625904515493453,1.9531878177151463,1.961218948509568,22.0,0.5435419730594127,0.5465061123974457,0.5395603823137739,2.5070855029923322,2.4988725780096743,2.501262724550095,2019-11-06 15:14:49.197038
47,0.0,0.031046343663167213,1.9612490488587675,1.9524761381716893,1.9579794356798454,22.0,0.5447948628419474,0.5460870916947236,0.5427975109574211,2.5050023204090976,2.4982538817231514,2.500291168724438,2019-11-06 15:14:49.447295
48,0.0,0.026601045942754226,1.961556012815954,1.9531747046917325,1.9578909227718024,22.0,0.5428893021213176,0.5459899361121578,0.5412668634971217,2.503888309465445,2.5000753998846292,2.4980244038134103,2019-11-06 15:14:49.697452
49,0.0,0.027374618099783123,1.9618427111915007,1.953693563186355,1.9585483620820479,22.0,0.5420786788557385,0.5454528981987117,0.539799396967816,2.503954470629033,2.498217522885504,2.498671114286317,2019-11-06 15:14:49.946966
50,0.0,0.023229754171498793,1.9590430806926584,1.952374810263492,1.9564911075223814,22.0,0.5430305651462752,0.5459869558795638,0.5416894604789567,2.5001928210488344,2.4985060094006073,2.497690021716359,2019-11-06 15:14:50.197115
51,0.0,0.0221447201240634,1.9575508782328221,1.9526239577083537,1.956548327988187,22.0,0.544165437718086,0.5457413847138148,0.5415607144308942,2.503239810852982,2.49822467544373,2.498528063121803,2019-11-06 15:14:50.448176
52,0.0,0.04134282121426311,1.961924071541318,1.9526537600342941,1.9599857282621538,22.0,0.5388945983522652,0.545582240293293,0.53738183228753,2.498397528934184,2.4982473252114445,2.496207057977564,2019-11-06 15:14:50.698263
53,,0.0,1.9485824642875746,1.9524826946833962,1.9488044916158307,22.0,0.5576462218339707,0.5460376198336625,0.5512107075703988,2.5140598433089067,2.498793303822673,2.503823340394895,2019-11-06 15:14:50.949164
54,0.0,0.04758727514526771,1.9639139728443589,1.9519942345612329,1.96043276315126,22.0,0.5454707795942759,0.5463946516984286,0.5417425086191306,2.504709661568363,2.49798446869665,2.500527203145886,2019-11-06 15:14:51.197971
55,0.0,0.03189555143154379,1.9614165379305528,1.9523006024719003,1.957954103702796,22.0,0.5425483635125593,0.5457634384350107,0.5417717148985522,2.503220141317861,2.498143613117172,2.4989244340568106,2019-11-06 15:14:51.446846
56,0.0,0.03573881290092907,1.9613578273484502,1.9519450607234312,1.9582795451020654,22.0,0.5414361407084632,0.546163385649131,0.5403048444157653,2.5023677947959655,2.4980732796279526,2.4982443449788505,2019-11-06 15:14:51.698052
