,CH4pct,CO2pct,PkPk1,PkPk2,PkPkRef,Temperature,mnAct1,mnAct2,mnRef,mxAct1,mxAct2,mxRef,time,CO2,CH4
22,0.0008387567622049013,0.0,1.9631099060904866,1.9654481965837713,1.9606720758285614,22.0,0.5446792298172987,0.5403078246483594,0.5407405544210141,2.5082120309128797,2.505293191110276,2.5002792477940616,2019-11-04 13:21:25.654606,0.0,0.0008387567622049013
23,0.03581930168692043,0.0,1.963116760625453,1.9646879392490315,1.961209411765267,22.0,0.5448640042381292,0.5407959867472633,0.5391711639369922,2.5077494988142846,2.5056746608823133,2.5004819036104564,2019-11-04 13:21:25.895626,0.0,0.015242445202662696
24,0.015242445202662696,0.0,1.9625678017816306,1.9652216989066242,1.9603490186153674,22.0,0.5453855449420864,0.5405551839536648,0.5401963639493422,2.5081571946331493,2.5058791048382645,2.5006088615189626,2019-11-04 13:21:26.171588,0.0,0.015242445202662696
25,0.06794598378122005,0.0,1.9613995506047666,1.9655188280962501,1.959980661866744,22.0,0.5462593491386591,0.5405826020935299,0.5403954434866242,2.507160604853702,2.5063237555412954,2.5001433491877734,2019-11-04 13:21:26.398826,0.0,0.03581930168692043
26,0.0,0.0,1.962627108410252,1.9661592800807095,1.959996159076233,22.0,0.544746583073924,0.5402470279034409,0.5403733897654283,2.50758677811465,2.5064888604270052,2.5005957484955488,2019-11-04 13:21:26.649762,0.0,0.037873481729961384
27,0.037873481729961384,0.0,1.9623466685231528,1.9656055528647367,1.960471208151723,22.0,0.5443400793480968,0.5406469751175612,0.5390930818430283,2.505786717627849,2.5060161955375904,2.4985328314939537,2019-11-04 13:21:26.895618,0.0,0.06794598378122005
28,1.2088574887367483,0.0,1.9632732228366403,1.9660117585673045,1.979161140818732,22.0,0.5428690365396781,0.540168945809477,0.5391538785879467,2.5064978011247874,2.5063452132159725,2.5380972073194035,2019-11-04 13:21:27.164353,0.0,0.037873481729961384
29,1.22165926587407,0.0,1.9629895046936874,1.9659423191478633,1.9790693496548355,22.0,0.5440945081823478,0.5405468393024014,0.5401302027857545,2.507670224627283,2.506633103684557,2.5003018975617763,2019-11-04 13:21:27.403486,0.0,0.037873481729961384
30,0.0,0.0,1.9635885314450896,1.9656052548414773,1.9600998711705055,22.0,0.5440051012045266,0.5407030034903292,0.5400700020873549,2.5075170406719494,2.505983412979056,2.5000378489539443,2019-11-04 13:21:27.671957,0.0,0.0
31,0.0,0.0,1.9619595363091868,1.965648468214091,1.959068412669708,22.0,0.5449057274944458,0.5406761813969828,0.5399108576668331,2.506213486935316,2.5066658862430913,2.4979206917191377,2019-11-04 13:21:27.899330,0.0,0.0
32,0.0,0.0,1.963183815858819,1.9656001884460674,1.9594042848830564,22.0,0.5429524830523113,0.5406737972109076,0.538506572068521,2.5060591108869446,2.5058820850708585,2.497901022184017,2019-11-04 13:21:28.145874,0.0,0.0
33,0.0,0.0,1.963666911562313,1.9660397727536885,1.9603987884996878,22.0,0.5421013286234532,0.5401540446465068,0.5386770413729002,2.5054773694845878,2.506505549729532,2.500250637561159,2019-11-04 13:21:28.435111,0.0,0.0
34,0.0,0.0,1.9634746865599972,1.965624924376598,1.9591590117405668,22.0,0.5430085114250793,0.5407304216301944,0.5403572965094204,2.5074890264855654,2.5062051422840526,2.4987819789388155,2019-11-04 13:21:28.649049,0.0,0.0
35,0.0,0.0,1.9633751467913565,1.9663678963622924,1.960410709430064,22.0,0.5423558404869843,0.5397290634785966,0.538224046018606,2.503972948071116,2.505988777397725,2.4984875319585242,2019-11-04 13:21:28.922832,0.0,0.0
36,0.07080696629259954,0.0,1.9615953518861953,1.9655605513525667,1.960219676520786,22.0,0.5429608277035746,0.5400795388316558,0.5380231783417676,2.5051394111084235,2.5052914029707196,2.4979981777665827,2019-11-04 13:21:29.146434,0.0,0.0
37,0.007166786161000512,0.0,1.9618623807266211,1.9652795154189486,1.959522004070521,22.0,0.543453758174629,0.5402106690657936,0.5385369704409803,2.505492866694077,2.5056889659987647,2.4981197712564196,2019-11-04 13:21:29.395210,0.0,0.0
38,0.0,0.0,1.9634547190016174,1.965042288904463,1.959469551976866,22.0,0.5424041202550077,0.5402136492983877,0.5387479709086384,2.5062248118191732,2.5048229104069364,2.4983152745145887,2019-11-04 13:21:29.653314,0.0,0.0
39,0.0,0.0,1.9629299000418068,1.9655149537938779,1.9595038246516974,22.0,0.5428946665399869,0.5397260832460026,0.5382544443910652,2.505424321344414,2.5056591636728243,2.497201263570936,2019-11-04 13:21:29.896951,0.0,0.0
40,0.0,0.0,1.961783404562879,1.9653784591410708,1.9593115996493817,22.0,0.5439234428314499,0.5402178216240193,0.5378157541532224,2.505989373444244,2.5055333978573557,2.4970534440342718,2019-11-04 13:21:30.145943,0.0,0.0
41,0.011203643653861851,0.0,1.9621928885213002,1.9654496867000684,1.9599133086101186,22.0,0.5437529735270707,0.539889399992156,0.5363822622754887,2.505902350652498,2.505144775527093,2.4955376977369426,2019-11-04 13:21:30.407433,0.0,0.0
42,0.01659006098466319,0.0,1.9619175150296109,1.9656380374000118,1.9597198915147653,22.0,0.5445618086530934,0.539814894177305,0.5362934513441863,2.5070562967129106,2.5057610876275405,2.4964889879809604,2019-11-04 13:21:30.664551,0.0,0.0
43,0.0,0.0,1.9633790210937285,1.9657325107732428,1.9589906285990035,22.0,0.5440378837630611,0.540134971157905,0.5380368874117002,2.5077775130006685,2.505973876234755,2.497566044040447,2019-11-04 13:21:30.911499,0.0,0.0
44,0.0,0.0,1.963883872495159,1.9667788704370106,1.9601165604730322,22.0,0.5433458737547248,0.5394679951033586,0.5362791462277349,2.506681979499099,2.5065198548459833,2.495225369361087,2019-11-04 13:21:31.154197,0.0,0.0
45,0.0,0.0,1.9623669341047922,1.9663354118270173,1.95882731185285,22.0,0.5449867898210037,0.539817874409899,0.5381829188088082,2.5080254683524927,2.505786717627849,2.4987950919622293,2019-11-04 13:21:31.400479,0.0,0.0
46,0.0,0.0,1.9625660136420742,1.9653489548383898,1.9594811748839827,22.0,0.5455905849445564,0.5404556441850238,0.5399573492953001,2.5082877288207683,2.5058224804189777,2.500081956396336,2019-11-04 13:21:31.656035,0.0,0.0
47,0.03190625180222793,0.0,1.962485547362035,1.9655384976313708,1.9605194879197465,22.0,0.5460388119267001,0.5403769660445411,0.5397546934789054,2.508760989756702,2.506008446932846,2.5004664064009674,2019-11-04 13:21:31.896514,0.0,0.009087859701577461
48,0.07018487221516366,0.0,1.9621726229396608,1.965385909722556,1.9607871128066914,22.0,0.5463135893718707,0.5404246497660458,0.5386764453263814,2.508211434866361,2.5056126720443572,2.498460709865178,2019-11-04 13:21:32.147828,0.0,0.009087859701577461
49,0.009087859701577461,0.0,1.961278851184708,1.9649901348340673,1.9589682768545482,22.0,0.5463475640234428,0.5406147886055456,0.5395138906853069,2.5070413955499404,2.505597174834868,2.498503625214532,2019-11-04 13:21:32.396012,0.0,0.009087859701577461
50,0.0,0.0,1.9609858943207137,1.9651147085564982,1.9584166358013912,22.0,0.5463851149541277,0.5406827379086897,0.540283982787607,2.5077006229997423,2.5059977180955073,2.4988976119634643,2019-11-04 13:21:32.645893,0.0,0.0
51,0.0,0.0,1.9632100419056464,1.9656398255395682,1.9605784965251085,22.0,0.5446136647002298,0.5403417992999314,0.5380726502028287,2.50794679021201,2.5059655315834917,2.49840468149241,2019-11-04 13:21:32.933587,0.0,0.0
52,0.0,0.0,1.96263813527085,1.9662081558952518,1.9598584723303882,22.0,0.5451274567994424,0.5395907806862331,0.5393589185904167,2.5075843939285747,2.505632341579478,2.5000301003492,2019-11-04 13:21:33.146596,0.0,0.0
53,0.0,0.0,1.9621776893350706,1.9655826050737626,1.9593160699982728,22.0,0.5451656037766461,0.5403280902299988,0.5408007551194137,2.507102192294859,2.5061890490280447,2.500203549886173,2019-11-04 13:21:33.400163,0.0,0.0
54,0.0279082830789105,0.0,1.960933740250318,1.9654404479790268,1.9589086722026674,22.0,0.5466253217012074,0.5407351900023448,0.5417007853628141,2.508015931608192,2.5061622269346984,2.5010153652447897,2019-11-04 13:21:33.649868,0.0,0.0
55,0.0,0.0,1.9629939750425784,1.9655751544922775,1.9602637839631778,22.0,0.5460000689029776,0.5404604125571743,0.5405128646508294,2.5099721562829203,2.505908907164205,2.5005379319832244,2019-11-04 13:21:33.910008,0.0,0.0279082830789105
56,0.034230211807377856,0.0,1.9625523045721416,1.966220076825628,1.9606214118744627,22.0,0.546726053562886,0.5399209904576528,0.5398089337121169,2.508584559987135,2.5063732274023565,2.5003227591899346,2019-11-04 13:21:34.165130,0.0,0.03175316890943878
57,0.05931688122801716,0.0,1.9622566654988127,1.9655802208876874,1.9607063485033929,22.0,0.5463082249532014,0.540778105351699,0.5396480011520387,2.5085452209168935,2.506343425076416,2.5003859401209283,2019-11-04 13:21:34.427918,0.0,0.03175316890943878
58,0.03175316890943878,0.0,1.9622515991034029,1.9653692204200293,1.9602834534982985,22.0,0.546514457048709,0.5406588960479374,0.5402148413914253,2.5089868913873303,2.505712807859517,2.500610649658519,2019-11-04 13:21:34.655602,0.0,0.03175316890943878
59,0.0,0.0,1.9628449634128764,1.9655852872830972,1.9602330875674592,22.0,0.5462867672785243,0.5403620648815709,0.5408883739576785,2.509276569995471,2.506181896469819,2.501632273391756,2019-11-04 13:21:34.915562,0.0,0.021808011528691603
60,0.008797662704886019,0.0,1.9623511388720438,1.9661536176387808,1.9600349020999555,22.0,0.5464977677461824,0.5400932479015884,0.5408603597712945,2.5084212432409814,2.506311834610919,2.5001582503507436,2019-11-04 13:21:35.144971,0.0,0.008797662704886019
61,0.021808011528691603,0.0,1.9611888481603679,1.9661217291500246,1.9590710948790426,22.0,0.5467796977495787,0.5400753665060242,0.5410272527965608,2.5075158485789117,2.506082356701178,2.500038445000463,2019-11-04 13:21:35.395963,0.0,0.0026167591144168117
62,0.0,0.0,1.9618188693307481,1.9659667570551345,1.9588386367367074,22.0,0.5457711870397552,0.5400896716224756,0.5414188553594178,2.507664264162095,2.5060305006540418,2.500476539191787,2019-11-04 13:21:35.645840,0.0,0.008797662704886019
63,0.0026167591144168117,0.0,1.9617690994464276,1.9658096987974285,1.9593598794174052,22.0,0.5455166751762242,0.5402398753452152,0.5416995932697765,2.5069072850832086,2.5060686476312455,2.501642406182576,2019-11-04 13:21:35.897897,0.0,0.021808011528691603
64,0.0631163346340853,0.0,1.9619663908441531,1.9656150896090376,1.9604738903610577,22.0,0.545094674240908,0.540134971157905,0.5411935497753083,2.5072148450869136,2.5054314739026395,2.501692474090156,2019-11-04 13:21:36.147272,0.0,0.0631163346340853
65,0.07541584440369054,0.0,1.9622009351493042,1.9651451069289574,1.9608946992033363,22.0,0.544933145634311,0.5403572965094204,0.5411089111696376,2.5070533164803166,2.505573332974116,2.5023147466557916,2019-11-04 13:21:36.396577,0.0,0.07541584440369054
66,0.10927074849761197,0.0,1.9607292962943668,1.964585121224537,1.9599368524476115,22.0,0.5465627368167325,0.5411220241930513,0.5419088055978781,2.507530749741882,2.5058409578610608,2.5013765694351875,2019-11-04 13:21:36.646260,0.0,0.09262552964184578
