3.628000000000000148e-03 1.817381598637294593e-01 2.069467552836841695e-01 4.995698332273761366e-01 0.000000000000000000e+00
4.949000000000000274e-03 1.920634737090436972e-01 2.177644035535339639e-01 4.985404608893944101e-01 0.000000000000000000e+00
5.991999999999999930e-03 2.024346831363061927e-01 2.282911811222053944e-01 4.971421357562703647e-01 0.000000000000000000e+00
7.028000000000000393e-03 2.129793421005418408e-01 2.385914610137296887e-01 4.959744806259251404e-01 0.000000000000000000e+00
8.071000000000000049e-03 2.231049803620553384e-01 2.484917936911336944e-01 4.952151173609635193e-01 0.000000000000000000e+00
9.100999999999999715e-03 2.332055846697788926e-01 2.583056996233105140e-01 4.943097226988938941e-01 0.000000000000000000e+00
1.013000000000000012e-02 2.429640582757065514e-01 2.678686699710691177e-01 4.938006989718316531e-01 0.000000000000000000e+00
1.115700000000000025e-02 2.525079551348632934e-01 2.771163317103781387e-01 4.931176296612774790e-01 0.000000000000000000e+00
1.221500000000000016e-02 2.677560171790143717e-01 2.853882652983981694e-01 4.915077080139765853e-01 0.000000000000000000e+00
1.349200000000000052e-02 2.767634721712436963e-01 2.948516958775157515e-01 4.918915619720890531e-01 0.000000000000000000e+00
1.457800000000000068e-02 2.854442936711661383e-01 3.036904697049224167e-01 4.920125594154071136e-01 0.000000000000000000e+00
1.572300000000000086e-02 2.941578977296230302e-01 3.120106830609659099e-01 4.925603261661918308e-01 0.000000000000000000e+00
1.688699999999999923e-02 3.032118443503194483e-01 3.288323079147705830e-01 4.926348319810428533e-01 0.000000000000000000e+00
1.836199999999999985e-02 3.112709893311249587e-01 3.360623521879139153e-01 4.924101224434521695e-01 0.000000000000000000e+00
1.944999999999999854e-02 3.200740003674030776e-01 3.438383750722855403e-01 4.920060029037002236e-01 0.000000000000000000e+00
2.052400000000000058e-02 3.281337413947273962e-01 3.514707507456243940e-01 4.917795052265531153e-01 0.000000000000000000e+00
2.160099999999999867e-02 3.360784454439217361e-01 3.590286206041122252e-01 4.916054596430611268e-01 0.000000000000000000e+00
2.267800000000000024e-02 3.437853269321116123e-01 3.664344986003039706e-01 4.913730015007259366e-01 0.000000000000000000e+00
2.376299999999999940e-02 3.514218749310821233e-01 3.734833447317296162e-01 4.911780942890756618e-01 0.000000000000000000e+00
2.484799999999999856e-02 3.587955664152582269e-01 3.805566287704263417e-01 4.907507289350901969e-01 0.000000000000000000e+00
2.595599999999999991e-02 3.665841062765248237e-01 3.874874576911279678e-01 4.910034526590648651e-01 0.000000000000000000e+00
2.701599999999999835e-02 3.735352007788659279e-01 3.942060940511338818e-01 4.907787431214741813e-01 0.000000000000000000e+00
2.807499999999999926e-02 3.800774073693045652e-01 4.005927325001636397e-01 4.904944289320026796e-01 0.000000000000000000e+00
2.921100000000000085e-02 3.863805993057011778e-01 4.066205509448708177e-01 4.910165656824786451e-01 0.000000000000000000e+00
3.036600000000000063e-02 3.933680526456895810e-01 4.130483166036983400e-01 4.910278905663360005e-01 0.000000000000000000e+00
3.148999999999999716e-02 3.997612476064261733e-01 4.190958045835261880e-01 4.908049691683017413e-01 0.000000000000000000e+00
3.261200000000000210e-02 4.059970862861974616e-01 4.252899200069809038e-01 4.905021775367471859e-01 0.000000000000000000e+00
3.375700000000000228e-02 4.119354977530834128e-01 4.344779770944091069e-01 4.897231447366648394e-01 0.000000000000000000e+00
3.503599999999999770e-02 4.174709817732550898e-01 4.390818404056835433e-01 4.906076777705762337e-01 0.000000000000000000e+00
3.613899999999999751e-02 4.231936244003324799e-01 4.439110093010675273e-01 4.907787431214741813e-01 0.000000000000000000e+00
3.720600000000000296e-02 4.287893091189037831e-01 4.486948786610220341e-01 4.904491293965732579e-01 0.000000000000000000e+00
3.830900000000000277e-02 4.322141924159756399e-01 4.543918912877906724e-01 4.904533017222049152e-01 0.000000000000000000e+00
3.934700000000000003e-02 4.384273813280321619e-01 4.583174536606614002e-01 4.901862728817787951e-01 0.000000000000000000e+00
4.043100000000000166e-02 4.432291320835509141e-01 4.635012702347362512e-01 4.898030149701851355e-01 0.000000000000000000e+00
4.156200000000000172e-02 4.477054414398004556e-01 4.668903907406796172e-01 4.898161279935989154e-01 0.000000000000000000e+00
4.272600000000000009e-02 4.522520842852693068e-01 4.305303610003424764e-01 4.902774679991565021e-01 0.000000000000000000e+00
4.387599999999999834e-02 4.571158238787441097e-01 4.729235736040560689e-01 4.902214396263884777e-01 0.000000000000000000e+00
4.499399999999999927e-02 4.609251571804472425e-01 4.755354494494735684e-01 4.901987898586737669e-01 0.000000000000000000e+00
4.614100000000000146e-02 4.645103769910784997e-01 4.787982080934296003e-01 4.901832926491847542e-01 0.000000000000000000e+00
4.725399999999999739e-02 4.679203591251801519e-01 4.821831562737412535e-01 4.899097072970517996e-01 0.000000000000000000e+00
4.843200000000000283e-02 4.706001842737417284e-01 4.843509774626466591e-01 4.899418938090674414e-01 0.000000000000000000e+00
4.957799999999999707e-02 4.725701180184028183e-01 4.847354274672779351e-01 4.919505705774510629e-01 0.000000000000000000e+00
5.095600000000000129e-02 4.755831331709782228e-01 4.862982614395929826e-01 4.923433652333456534e-01 0.000000000000000000e+00
5.218300000000000022e-02 4.778445336633364571e-01 4.869968279596362248e-01 4.915565838285188560e-01 0.000000000000000000e+00
5.336699999999999777e-02 4.805583334634701553e-01 4.884714470471676617e-01 4.913688291750942794e-01 0.000000000000000000e+00
5.454599999999999727e-02 4.821670630177334327e-01 4.896277772936555306e-01 4.915327419677665288e-01 0.000000000000000000e+00
5.571199999999999763e-02 4.837865214093353128e-01 4.905701268398913184e-01 4.921699156963724731e-01 0.000000000000000000e+00
5.693600000000000050e-02 4.847390037463907841e-01 4.913378347561162540e-01 4.944277399096179137e-01 0.000000000000000000e+00
5.830799999999999872e-02 4.851991516589106990e-01 4.907394040512328415e-01 4.936630122259869635e-01 0.000000000000000000e+00
5.944699999999999984e-02 4.869074209818149979e-01 4.918891777860138204e-01 4.925060859329802865e-01 0.000000000000000000e+00
6.058100000000000290e-02 4.882163391371177608e-01 4.926813236095098913e-01 4.919893136011735946e-01 0.000000000000000000e+00
6.168599999999999778e-02 4.892874347314160599e-01 4.932505480349717031e-01 4.909772266122373052e-01 0.000000000000000000e+00
6.290400000000000158e-02 4.897058593876194021e-01 4.935521475734886421e-01 4.916823496439873820e-01 0.000000000000000000e+00
