1.971999999999999795e-03 2.289870654329139388e+00 2.339741866557820682e+00 2.289471899208056715e+00 2.200000000000000000e+01
3.125000000000000173e-03 2.305025733116356612e+00 2.352987808345294862e+00 2.306251204759026230e+00 2.200000000000000000e+01
4.288000000000000145e-03 2.320609965397115282e+00 2.366659923393717335e+00 2.321970143553035548e+00 2.200000000000000000e+01
5.388000000000000428e-03 2.335918228139666208e+00 2.381106898916589998e+00 2.339949290746365929e+00 2.200000000000000000e+01
6.719000000000000146e-03 2.352737468807395427e+00 2.394604968381520482e+00 2.356710714901770753e+00 2.200000000000000000e+01
7.971000000000000654e-03 2.368715687837086747e+00 2.407972503658831531e+00 2.372663303931153322e+00 2.200000000000000000e+01
9.093999999999999653e-03 2.382924244752436138e+00 2.419653227287915431e+00 2.386787222240831952e+00 2.200000000000000000e+01
1.017799999999999955e-02 2.396173762819023612e+00 2.430908373702570735e+00 2.400577354499978444e+00 2.200000000000000000e+01
1.126300000000000044e-02 2.408642459945971925e+00 2.441267662199456900e+00 2.413770248147278696e+00 2.200000000000000000e+01
1.233899999999999927e-02 2.420774390789793618e+00 2.451090508829415704e+00 2.426337888996349612e+00 2.200000000000000000e+01
1.342800000000000070e-02 2.432319215812589697e+00 2.499502003133535766e+00 2.438235573558279690e+00 2.200000000000000000e+01
1.450500000000000053e-02 2.443027787569497455e+00 2.469193037652139378e+00 2.449137860433800107e+00 2.200000000000000000e+01
1.571399999999999880e-02 2.454100543749397456e+00 2.477945384734318690e+00 2.461313302673495240e+00 2.200000000000000000e+01
1.686400000000000052e-02 2.463955576891371901e+00 2.485273776683065705e+00 2.471538480703649565e+00 2.200000000000000000e+01
1.800699999999999870e-02 2.472219165828128506e+00 2.491299806988216403e+00 2.480123338714043779e+00 2.200000000000000000e+01
1.910699999999999898e-02 2.479433116845263907e+00 2.496026455882365269e+00 2.487867175086400096e+00 2.200000000000000000e+01
2.085599999999999954e-02 2.488979397890496159e+00 2.502673566660114091e+00 2.497592866133793166e+00 2.200000000000000000e+01
2.206100000000000075e-02 2.493753134459630871e+00 2.505189479016003418e+00 2.503525913182009788e+00 2.200000000000000000e+01
2.317599999999999869e-02 2.496993243335872137e+00 2.506434024147274897e+00 2.507424653461534092e+00 2.200000000000000000e+01
2.428200000000000150e-02 2.538247411042143131e+00 2.506645620661451801e+00 2.508510054172283787e+00 2.200000000000000000e+01
2.552799999999999861e-02 2.499279081735501507e+00 2.505483925996294658e+00 2.511973084446559312e+00 2.200000000000000000e+01
2.668299999999999839e-02 2.538865511282147214e+00 2.502928674570163992e+00 2.511953414911438642e+00 2.200000000000000000e+01
2.779099999999999973e-02 2.498523294749652734e+00 2.538991873144134548e+00 2.511363328857818544e+00 2.200000000000000000e+01
2.883399999999999852e-02 2.496222555187053160e+00 2.495940625183656891e+00 2.510732115594400682e+00 2.200000000000000000e+01
2.985499999999999959e-02 2.490301429069212702e+00 2.489577828595379572e+00 2.506199777865383282e+00 2.200000000000000000e+01
3.122799999999999881e-02 2.486958204145217621e+00 2.482576666185458247e+00 2.501781881067977054e+00 2.200000000000000000e+01
3.232100000000000251e-02 2.480964360352082121e+00 2.474631962136264018e+00 2.496334015886070290e+00 2.200000000000000000e+01
3.345100000000000157e-02 2.473801073289045416e+00 2.465964253659755467e+00 2.490030823949673788e+00 2.200000000000000000e+01
3.447200000000000264e-02 2.466249163895745777e+00 2.454968983527300974e+00 2.482223210599804997e+00 2.200000000000000000e+01
3.568700000000000344e-02 2.454107696307623154e+00 2.443576746413319789e+00 2.470447715574230596e+00 2.200000000000000000e+01
3.708199999999999691e-02 2.442449026399734713e+00 2.428920558562345455e+00 2.460946138017909401e+00 2.200000000000000000e+01
3.821800000000000197e-02 2.430624655559618041e+00 2.415412952353114040e+00 2.449924045792108096e+00 2.200000000000000000e+01
3.927599999999999841e-02 2.418847372394486772e+00 2.402181315682091256e+00 2.438738040773634985e+00 2.200000000000000000e+01
4.030099999999999655e-02 2.406345892709004008e+00 2.388271378072664319e+00 2.427071026214483673e+00 2.200000000000000000e+01
4.130700000000000344e-02 2.393219160225291464e+00 2.373633071617254231e+00 2.414708425367882771e+00 2.200000000000000000e+01
4.233200000000000157e-02 2.379157230753568442e+00 2.358131689802609454e+00 2.401236581949780291e+00 2.200000000000000000e+01
4.334500000000000158e-02 2.364545746391504721e+00 2.342117111935271279e+00 2.387298034107450562e+00 2.200000000000000000e+01
4.435200000000000253e-02 2.349253576904961616e+00 2.325439134292499155e+00 2.372417136718885544e+00 2.200000000000000000e+01
4.537999999999999673e-02 2.332935015313031268e+00 2.307781256172806827e+00 2.357141060488350259e+00 2.200000000000000000e+01
4.638599999999999668e-02 2.316381611392690054e+00 2.288356696171366611e+00 2.340371887728200928e+00 2.200000000000000000e+01
4.744500000000000106e-02 2.298184311173476324e+00 2.270223768976184164e+00 2.323699274504098078e+00 2.200000000000000000e+01
4.845399999999999707e-02 2.280367884679780577e+00 2.251060873396500739e+00 2.306437767319413190e+00 2.200000000000000000e+01
4.945900000000000296e-02 2.262032897714721713e+00 2.231025961759800946e+00 2.288317953147644079e+00 2.200000000000000000e+01
5.048699999999999716e-02 2.242613106085432406e+00 2.210860515935482606e+00 2.270042570834466478e+00 2.200000000000000000e+01
5.149399999999999811e-02 2.223154571432420124e+00 2.190153859872085995e+00 2.251154452699953623e+00 2.200000000000000000e+01
5.250200000000000006e-02 2.203178072354563977e+00 2.168904205430055132e+00 2.231812743164627744e+00 2.200000000000000000e+01
5.350800000000000001e-02 2.182783744667022852e+00 2.186442874245986268e+00 2.211973930832616286e+00 2.200000000000000000e+01
5.451399999999999996e-02 2.161982317207135740e+00 2.125396385836170410e+00 2.191756032914642383e+00 2.200000000000000000e+01
5.552200000000000191e-02 2.140668289741074037e+00 2.102981460449869555e+00 2.171032091502200334e+00 2.200000000000000000e+01
5.654399999999999704e-02 2.116395487355648086e+00 2.078151950615877208e+00 2.187139056579954222e+00 2.200000000000000000e+01
5.764699999999999686e-02 2.094535481278357647e+00 2.054476982888815861e+00 2.126073494681536502e+00 2.200000000000000000e+01
5.866099999999999787e-02 2.072113403333831094e+00 2.070197709822381604e+00 2.104276669535239730e+00 2.200000000000000000e+01
5.970099999999999713e-02 2.048715001191497187e+00 2.006660343010466363e+00 2.081356296700989983e+00 2.200000000000000000e+01
6.070899999999999908e-02 2.025739196030997835e+00 1.982720134582535598e+00 2.058897263872297323e+00 2.200000000000000000e+01
6.171499999999999903e-02 2.002616167380352863e+00 1.958560581035683201e+00 2.036203388715194240e+00 2.200000000000000000e+01
