6.070000000000000092e-04 7.821179368636532736e-01 7.285679255208880045e-01 1.152665156443733796e+00 2.200000000000000000e+01
2.383000000000000135e-03 7.593674372872635248e-01 7.090491901694763177e-01 1.139288680468640402e+00 2.200000000000000000e+01
3.889000000000000096e-03 7.398326086798440171e-01 6.920851101976764896e-01 1.128097907078016604e+00 2.200000000000000000e+01
5.372000000000000039e-03 7.216478254375249257e-01 6.762219281461153697e-01 1.117245092063557266e+00 2.200000000000000000e+01
6.798000000000000223e-03 7.049764043064599139e-01 6.622392728613940571e-01 1.107375753805131202e+00 2.200000000000000000e+01
8.071999999999999315e-03 6.895984041212086524e-01 6.483352957171554243e-01 1.097793113922251873e+00 2.200000000000000000e+01
9.397000000000000838e-03 6.751114934815756197e-01 6.364972158071059427e-01 1.087930928222051730e+00 2.200000000000000000e+01
1.086299999999999939e-02 6.576062032706979643e-01 6.198406958390111354e-01 1.075646409469414921e+00 2.200000000000000000e+01
1.269999999999999948e-02 6.395972537514273970e-01 6.064135559098191575e-01 1.066047080284008963e+00 2.200000000000000000e+01
1.408700000000000056e-02 6.262642891722070004e-01 5.958420748522370580e-01 1.058025486233888479e+00 2.200000000000000000e+01
1.533400000000000041e-02 6.144184606574131235e-01 5.857945186846874597e-01 1.049782758925289938e+00 2.200000000000000000e+01
1.673900000000000041e-02 6.008160830516914297e-01 5.756819934465877697e-01 1.041342144172447304e+00 2.200000000000000000e+01
1.822999999999999968e-02 5.909175385138438763e-01 5.682725391712831753e-01 1.034774307581699748e+00 2.200000000000000000e+01
1.951100000000000056e-02 5.821443298035061664e-01 5.625343993347167171e-01 1.029017690303050347e+00 2.200000000000000000e+01
2.087800000000000072e-02 5.741775720331158128e-01 5.573279329929271553e-01 1.022469523247423462e+00 2.200000000000000000e+01
2.229499999999999885e-02 5.671698531114880426e-01 5.532402459669406580e-01 1.018071892031656711e+00 2.200000000000000000e+01
2.351900000000000171e-02 5.625010207296634590e-01 5.513084591994833472e-01 1.014157058496124586e+00 2.200000000000000000e+01
2.476400000000000129e-02 5.588848065000542320e-01 5.505473077949651906e-01 1.010959864969237509e+00 2.200000000000000000e+01
2.599399999999999974e-02 5.569667288025293983e-01 5.510801733827798143e-01 1.008055330283085249e+00 2.200000000000000000e+01
2.733999999999999972e-02 5.553872055276877218e-01 5.529523554983563072e-01 1.006309510029495868e+00 2.200000000000000000e+01
2.861400000000000055e-02 5.556917852987987017e-01 5.562794871663435670e-01 1.004941583268831096e+00 2.200000000000000000e+01
2.986300000000000066e-02 5.576563546247904624e-01 5.620796158408660759e-01 1.004412293960129432e+00 2.200000000000000000e+01
3.129500000000000337e-02 5.607820225694206684e-01 5.678708038176064621e-01 1.004595876287922351e+00 2.200000000000000000e+01
3.259000000000000091e-02 5.650622326209822077e-01 5.752772778603170156e-01 1.005535245601564043e+00 2.200000000000000000e+01
3.387899999999999939e-02 5.712736333934823607e-01 5.842442016892673839e-01 1.007151723760571826e+00 2.200000000000000000e+01
3.527399999999999980e-02 5.791182016275169264e-01 5.970556255645305122e-01 1.009633065418370501e+00 2.200000000000000000e+01
